,code,tags,shops,Markdown
123,5999,Miscellaneous & specialty r,"LEONARDO; IP ALLAKHVERDIEV SH I; TD FARFOR SYSERTI; SWEET CAT SHOP; ""IP POPOV S I""; OVOSHHI I FRUKTY; DUSH SMT; IP KAZARYAN; ZHELTAYA VITRINA; IPSHAFIEV; PRODUKTY 2; LAMPOCHKA; MEBELNYJ MAGAZIN V TCS; IP DYAKONOVA; LAREK OVOSCHI I FRUKTY; IP ROGACHEVA N.G.; ALIEV T.V.; SOKROVISHHA INDII; M-N FAZA; IPKHRAPOVA; IP SANNIKOVA A.G.; UPAKOVKA; ""VOSTOCHNYE SLADOSTI""; IP MOLODTSOVA YU.V.; IP BOJKOV; PIVNAYA LAVKA; IP KOLYUSHCHENKO I.V.; TABAK-2; Kafe Korsika; PROFOTO; ERSHOVA F.A.; KREPEZH 2E; IP GASANOV N.A.; NEW CHURCHILL; BIGLION; VSE DLYA DOMA; IPGULIEVA; IP Borisova M.I.; DARY BAYKALA; ZHELEZNODOROZHNYJ; BALTMARKET; TSVETY; IP MARGARYAN A.A.; IP MUGU A.YA.; Par Ivanych; PIVNOJJ ULEJJ; ""OVOSCHI I FRUKTY"" SHO; OPTIMA-124; MAGAZIN RAY RYBAKA; SPORTFOOD; IP ARTYUSHKINA N I; IPKALININ; IP LITVISHKO OG; SITITREJDING; IP SHAROV YU.V.; OOO LEDA; SKOKOVA; IP PETUKHOVA O.O.; IP LUCENKO A.S.; DETALI DLYA INOMAROK; SNEAKER STORE; AZIMUT-INFO; AVTOZAPCHASTI; FARMABALT; ""YABKUPIL""; MOIGRA; IP RYABOVA I.S.; IP Magomedova M.S.; VIKTORIYA 2; KOMFORT; PIKNIK-PARK BEREZKI; YM YOOMONEY; YM*subscribe; RADUGA; MAGAZIN VIKTORIYA; IP ZOITOV U M; MOBIL AKSESSUARS; TSERKOVNAYA LAVKA; IP FILATOV D.S.; TABACHNAYA LAVKA; IP YAKUSHKINA T.YU.; KAFE BUUZA; IP MELKONYAN EA; Y.M*letique; IP MUSTAKIMOV RM; BAG.ROOM; IP Toporova; IP VAYSERMAN O.I.; MKS N 21; IP ANDZHELKOVICH IRINA; IP ZUBOV A.V.; IP Pozdnyakov; EVO PR STYLUS OOO STIL; IP GULIEV VALEKH; KATRIN 3; DLYA VAS; PIROOPT; PRODUKTY; IP SEMEYKINA; OOO FORMULA-1; MAGAZIN FRUKTY-OVOSHHI; IP CHVANOVA L E; MIR UDIVIT. TOVAROV; IP LATYPOVA GL; IP Shapovalova A.I.; RYBATSKIY STAN; BYTOVAYA KHIMIYA; JuMIS; Y.M*extazshop; IP TOROYAN A.M.; IP FAHTYLLINA UN; TABACKIJ PREMIUM; IP YUFEREV; RYBACHOK; MSO MONCHEGORSKIJ; MAGAZIN SOBLAZN; IPMAMEDHANOVATV; PERVYY YAPONSKIY.; IP KALASHNIKOVA O.V.; IP CHERNYUK SERGEY EGO; IP VORONTSOVA YU YU; MATERIKA 4; IPTITOVSKAYA; OOO PRODUKTOVYJ MIR; IP POPOV A I; GAZETNYJ KIOSK; OSTROVOK; IP Pavlova L.N.; OOO NAGESH; IP LYUZHEY T.V.; Y.M*ufood; ELEGIYA; IP PARFENOVA O.N SMT; MOROZHENOYEKOKTELI; OOO DUET; IP SHCHERBAKOV V.K.; LP SHOP; TABARONI; VIRTUAL HANDY BANK; IP RYAZANOVA N A; PETERBURG; HOOKAHSHOP; ""SOLENYA PO-DOMASHNEMU; KAZANVOSTOKSERVIS; MSO YUZHNYJ; SMTSUV.PALATKA AR-24; MYASOED; STARFONE; VASH MASTER; IP SERGUNOVA L.A.; CYPA; SHOP ""MILA""; TABAK; ARKHANGELSKOE 3; KIOSK; MAGAZIN; PLANETA CHEKHLOV; ZOOMAGAZIN KUZYA; IP ABRAMOV A.N.; BIGLION 4; Y.M*labirint; OVOSHHI FRUKTY; URALSKIJ PROSTORY; KOLYADA TEATR; IP ILYIN V.V.; SAUNA PARKHAUS; VOKZAL KRASNOYARSK.; SMTSUV.PALATKA AR-14; Y.M*kuhzavod; 005-KRL BOLSHEVO; OOO POZITIV; RUSSKIY FEYERVERK; SMESHNYE CENY; SYURPRIZ; PAVILON ""TABAKI""; 5 LB; BRONOSKINES; IP RYBCHEVSKIY 2; TABAK SERVIS; MSO VEDENYAPINA; IP MITINA N YU; AMZN Mktp US*2D0OM6K82; M-N KHOZTOVARY; IP KUMANEEV K.A.; ""IP KALASHYAN T.K.""; M-N KNOPKA; IPRASHEVSKAYA; IP DAVYDOV I V",Hobbies
124,5599,Miscellaneous Automotive De,KIOSK,Auto
125,5719,Miscellaneous House Furnish,IP TEREKHOV YU.N.; SanElectromaster; KAZACHKOV; OOO BLACK V; VEST HOME DADAEVA; IKEA DOM; IKEA BELAYA DACHA; SWETLAND; ASKONA.RU; SSHIGAH.COM; TABAK; DOMASHNIY TEXTIL; MESSER MEISTER PEK.3; VEST HOME SITI; STOLITSA; TAVERNA; ELEKTRO-SAN.RU; IP KOPALIANI; OOO OPT I ROZNITSA; TVK TVOY DOM; VSE DLY DOMA; KHOZTOVARY; OP OBUKHOVO; SAMAR; IP LUKYANOVA A.M.; IP ZHAUKENOV V.N.; MAGAZIN 5A; MEBELEKONOM; IP ZUBRILINA O.A.; SALON VIVAT; KEM TD RADUGA; ZARA HOME 1773,Furnurure
126,5039,Constuction Materials N-Els,MAGAZIN KREPEZHA; JAGODNOE; SP NT-SALE.RU; SK2 MARKET 2; SANTEKHNIKA I KHOZTOVA; PROMREZERV; TEPLOGRAD; SANTEKHNIKA I KHOZTOVARY; IP BUROV A. A.; SMESITELI; MAGAZIN; SVOYDOM SHUVALOVA 23-8; STROITEL; KHOZYAJSTVENNYJ; ELEKTROMARKET; Kompaniya Izabella; SVOYDOM; IP PILIPENKO I.A.; FINSKIE KRASKI; OOO PK ZVMP; SATURNSTROJMARKETSIBIR; DYUJM; IP DIULIN D.V.; REMONT DLYA DOMA,Furnurure
127,8249,Vocational & Trade Schools,PIT-STOP PSKOV,Education
128,4900,"Utilities-electric,gas,water","IM GOOD LINE; WWW.ITPC.RU; GRANLAYN; SERVISNAYA KOMPANIYA; TAMBOVSKIY UCH. TO; lovit)); ESV; PES; OPLATA ZHKU; YM KOLIBRI; VERSHINA KOMFORTA; KVARTPLATA.ONLINE; YM*orion33; LICHNY KABINET; AT-Home; VP RU; EKOPROM-LIPECK; GOROD74.RU-MUP POVV; MEZHREGIONGAZ LIPECK; FILIAL MYTISHHIMEZHRAJ; vmeste.ru; EKB.ESPLUS.RU; SMS.RU; PAYULLC*domyland.ru/mo; GLOBAL EXCHANGE; eTelecom; SIS.NESK.RU1; KUZESC; SBYT.IRKUTSKENERGO.RU; YM RPK-ROST.RU; DVEC.RU-DALSBYT; ABAKANENERGOSBYT; KRKC; Csat.ru; chetelecom; KIRC.PYT-JAH; TRIC E-COMM; MOSOBLEIRC; MOESK.RU; YM*is74; erczdru; AO TOSK; PLYUSHHIKHINSKIJ; TELINCOM.RU; MOSENERGOSBYT; Ufanet Orenburg; SAMARAENERGO; NETBYNET.RU; Ufanet Salavat; USLUGI BANI; OOO PROFNOVACII; SIBGENCO.RU; MOSOBLGAZ.RU; PIK-COMFORT; ZAO BELS; OICO; OOO UK KEMEROVO-SITI; TAMBOVSKIY UCH.; PETROELEKTROSBYT; PIK-COMFORT/MAYAK; I-EKVAJRING OOO MP RIC; VLADIMIR.ESPLUS.RU; A.BEBELYA, 18; PR. GAZ YUG; ""PATRIOT-3""; PLATOSFERA",Subscriptions
129,5995,Pet Shops-pet Foods & Suppl,VETA; LEMURRR KOLPINO BULVAR; KATIKO; ZOOTOVARY; PE KHABAROV G.A.; KOT I PES; MIKSHTA VIKTORIA VIKTO; 101 DALMATINEC; ZOO TOVARI; ZOOPROVIZIYA; EXOMENU; IP IVAKHNENKO AS; AKVAZOOCENTR; ZOOMAGAZIN 4 LAPY; ZOOTOVARU; LEMURRR RIGA MOLL; IP BATYLOV KA; ZOOCENTR; EVO TOVARY DLYA ZHIVOT; IP BATYLOVA VP; BETKHOVEN; BIOGRAND; ZOOMAGAZIN; IP VORONIN O.N.; TVOJ DRUG ZOOMAGAZIN; EVO PR ZOOMAGAZIN.; PRIRODA; KOSHKI-MYSHKI; ZOOMAGAZIN CHETYRE LAP; ZOO magazin; PODVODNYJJ MIR; ZOORAY TOV DLYA ZHIV; ZOOMAGAZIN AKVARIUM; OKT. POLE MARSH. BIRYU; PES I KOT; SAMI S USAMI; CHETYRE LAPY; ZOOMIR PORT-SAIDA; PETDOG; ZOOTOVARY ZOSYA; IP MALYUSHINA M.A.; IP ELISEEVA M.V.; NOVOGIREEVO PEROVSKIJ; LYUBIMCHIK; MAGAZIN TREZOR; IP OLEYNIKOVA IV; KOMKORD; VITAMINKA; KOTMART; IP GOLUBEVA V.A.; OOO VITAL; OOO LEMNISKATA; LEMURRR MURINO; ZOOMAG ZAITSEVA; TVERSKAYA SAMMIT; TOVARY DLYA ZHIVOTNYKH; OOO ENIMAL-KEA; IP KABYSH O.I.; HAPPYZOO; ZOOMAGAZIN 8; OOO Petmarket; ZOOTOVARY TC SOKOL; ZOOMAGAZIN DRUG; OOO CHETYRE LAPY; LEMURRR KOLPINO MERKUR; ZOOMIR; ZOO TOVARY; SET ZOOMARKETOV; POS IP NIKIFOROVA; IP BUZULUTSKAYA N. N; DOGEAT.RU; KUS; FILYA; VET. APTEKA; ZOO DRUG; ZOOMAGAZIN PTICHKA; PETSHOP.RU; ZOOM-N CHETYRE LAPY; Flora-Fauna; LEMURRR MOSKVA KARUSEL; IP Govorkova; 101 DALMATINETS; ZOOMAGAZIN GARFFILD; KOSHKIN DVOR; ZOOGRAD; ZOOTSENTR; SP KOT MATROSKIN; MADAGASKAR; ZOO BOOM; LEMURRR MOSKVA YUNIMOL; PLANETA ZOO; PRIRODA 1; BELYJ KROLIK; ZOOMAGAZIN LAI-LA; CHETYRE LAPKI; ZOOOPTTORG.RF; ZHIVOY MIR SHOP ZOO,Shops
130,6211,Security Brokers/dealers In,ryabina.org,MoneySaveAndInvesting
131,8021,"Dentists,orthodontists","STOM NA TAGANSKOY; OOO NOSTE ARENA; GAUZ STOMATOLOGIYA; DENTAL PLYUS UL.K.MARK; IP MAGERRAMOVA T.A.; YULDENT; TSENTR STOMATOLOGII; OOO MAKSIDENT; DANTIST; DENTERPRAJZ; VASHA STOMATOLOGIYA; ALFIN; STEVIYA FEMELI TSSS; GAUZ MO ""KSP""; 32 BELYKH",Health
132,5045,Computers/Peripheral/Softwr,ZOTLO PAY*GETCONTACT; XSOLLA,HardwareAndSoftware
